,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
5233,52,36705,317625,2657,14,6633,8981,5125,41762,16192,0,0,40,44689,0
5234,30,36705,80933,10878,10,22379,5504,19716,41762,32650,0,0,40,44689,0
5235,49,36705,107373,1389,6,22379,2355,19716,41762,32650,0,0,99,44689,1
5236,32,3862,220148,15784,9,22379,6086,19716,41762,32650,0,0,40,44689,0
5237,44,1695,63503,8025,13,22379,5504,19716,41762,32650,0,0,60,49,1
5238,63,36705,210350,509,3,22379,3022,19716,406,32650,0,0,32,951,0
5239,60,36705,194589,8025,13,22379,8981,19716,41762,32650,7688,0,40,44689,1
5240,55,36705,200453,10878,10,22379,1446,19716,41762,32650,0,0,40,44689,0
5241,77,3862,101575,657,8,6633,2355,12583,41762,32650,0,0,12,44689,0
5242,55,36705,201232,2657,14,22379,6086,19716,41762,32650,0,0,55,44689,1
5243,51,36705,168553,15784,9,16117,6112,7581,41762,32650,0,0,35,44689,0
5244,35,36705,166606,10878,10,22379,6086,19716,41762,32650,0,0,40,44689,0
5245,26,36705,104756,15784,9,37,8981,2331,41762,16192,0,1651,42,44689,0
5246,33,36705,106014,8025,13,6633,5504,12583,41762,32650,0,0,40,44689,0
5247,34,36705,100882,8025,13,22379,5504,19716,41762,32650,0,0,47,44689,1
5248,52,1981,108836,8025,13,22379,983,19716,41762,32650,0,0,48,44689,1
5249,50,36705,271493,15784,9,6633,5611,12583,41762,16192,0,0,40,44689,0
5250,48,3136,204629,594,16,22379,8981,19716,41762,32650,15024,0,45,182,1
5251,24,36705,153078,8025,13,16117,1446,12583,1519,32650,0,0,40,44689,0
5252,44,36705,148316,1601,12,22379,4923,19716,41762,32650,0,0,40,44689,0
5253,40,36705,293485,15784,9,6633,242,5125,41762,16192,0,0,32,44689,0
5254,61,3136,257105,10878,10,6633,6112,5125,41762,32650,0,0,40,44689,0
5255,60,36705,248160,15784,9,22379,1490,19716,41762,32650,0,0,40,44689,0
5256,18,36705,104704,1812,7,16117,8981,7581,4685,32650,0,0,25,44689,0
5257,47,36705,209057,10878,10,6633,6112,5125,41762,32650,0,0,40,44689,1
5258,30,1432,243233,10878,10,22379,15,19716,41762,32650,0,0,48,44689,1
5259,44,36705,204314,15784,9,22379,4923,2331,4685,16192,0,0,38,44689,1
5260,60,36705,108969,1389,6,22379,6112,19716,41762,32650,0,0,50,44689,0
5261,44,36705,103397,15784,9,6633,2072,1506,41762,16192,0,0,40,44689,0
5262,33,36705,198452,8025,13,1530,1446,5125,41762,16192,5455,0,40,44689,0
5263,38,36705,216572,15784,9,1530,242,5125,4685,16192,0,0,40,44689,0
5264,42,36705,311920,8025,13,22379,6086,2331,41762,16192,0,1485,17,44689,1
5265,45,1695,363298,8025,13,22379,6086,19716,4685,32650,0,0,45,44689,1
5266,40,36705,146906,2657,14,22379,6086,19716,41762,32650,0,0,50,44689,1
5267,40,36705,339814,10878,10,22379,6086,19716,41762,32650,0,0,40,44689,1
5268,60,36705,169408,8025,13,22379,6086,19716,41762,32650,7298,0,40,44689,1
5269,40,3862,308296,15784,9,6633,4923,7581,41762,16192,0,0,40,44689,0
5270,45,36705,59380,8025,13,16117,8981,12583,41762,16192,0,0,40,44689,0
5271,51,3862,195634,2657,14,16117,6086,12583,41762,32650,10520,0,20,44689,1
5272,31,1432,180656,15784,9,16117,5611,7581,41762,32650,0,0,35,44689,0
5273,19,36705,144793,1812,7,16117,3022,7581,41762,32650,0,0,40,44689,0
5274,24,3136,56820,8025,13,16117,8981,12583,41762,32650,0,0,40,44689,0
5275,51,36705,41414,756,5,16117,4923,12583,4685,16192,0,0,40,44689,0
5276,28,3862,160731,8025,13,22379,1490,19716,41762,32650,0,0,50,44689,0
5277,31,36705,175778,1601,12,16117,5611,12583,41762,16192,0,0,40,44689,0
5278,19,36705,230238,15784,9,16117,2355,7581,41762,32650,0,0,46,44689,0
5279,39,1981,372130,2657,14,22379,8981,19716,4685,32650,5013,0,56,44689,0
5280,27,36705,167501,8025,13,22379,8981,2331,41762,16192,0,0,40,44689,0
5281,39,36705,141029,15784,9,22379,5611,2331,41762,16192,0,0,40,44689,1
5282,45,36705,135525,2657,14,6633,5611,5125,41762,16192,0,0,40,44689,0
5283,21,36705,522881,2061,11,16117,6086,1506,41762,32650,0,0,40,951,0
5284,67,36705,162009,1389,6,22379,983,19716,41762,32650,0,0,16,44689,0
5285,28,36705,365745,756,5,22379,6112,19716,41762,32650,0,0,40,44689,0
5286,28,36705,68393,15784,9,16117,4923,12583,41762,16192,0,0,46,44689,0
5287,48,36705,203576,10878,10,22379,6112,19716,41762,32650,0,0,40,44689,1
5288,24,1981,138513,8025,13,16117,8981,12583,41762,32650,0,0,20,44689,0
5289,66,36705,188686,8025,13,22379,8981,2331,41762,16192,0,0,4,44689,0
5290,23,36705,39551,15784,9,1530,5611,12583,41762,16192,0,0,40,44689,0
5291,17,36705,127366,1389,6,16117,4923,7581,41762,16192,0,0,20,44689,0
5292,21,36705,183747,15784,9,16117,5611,7581,41762,16192,0,0,40,44689,0
5293,30,36705,136331,15784,9,22379,5611,19716,41762,32650,0,0,40,44689,0
5294,53,36705,81794,15784,9,22379,5504,2331,41762,16192,0,0,40,44689,0
5295,40,36705,222596,8025,13,22379,8981,19716,41762,32650,0,0,60,44689,1
5296,39,36705,108943,1812,7,6633,4923,5125,41762,16192,0,0,40,44689,0
5297,38,36705,189092,2061,11,22379,6112,19716,41762,32650,0,0,43,44689,0
5298,33,36705,152109,1601,12,22379,6112,19716,41762,32650,0,0,45,44689,0
5299,36,36705,195565,8025,13,6633,6086,5125,41762,16192,0,0,40,44689,0
5300,53,36705,255927,8025,13,1518,5611,5125,41762,16192,0,0,52,44689,0
5301,32,36705,100734,15784,9,16117,6086,12583,41762,16192,0,0,50,44689,0
5302,52,3136,266433,10878,10,1518,1446,5125,41762,16192,0,0,40,44689,0
5303,31,36705,158672,1812,7,1530,4923,12583,41762,32650,0,0,38,184,0
5304,35,36705,102268,657,8,6633,983,1506,41762,32650,0,0,40,44689,0
5305,49,3862,228399,15784,9,6633,3022,5125,4685,16192,0,0,40,44689,0
5306,28,36705,298510,1601,12,16117,5611,7581,41762,32650,0,0,40,44689,0
5307,75,1695,126225,15784,9,22379,6086,19716,41762,32650,0,0,40,44689,1
5308,43,36705,228456,1601,12,6633,6086,12583,4685,32650,0,0,40,44689,0
5309,22,1695,437161,15784,9,16117,5611,5125,4685,16192,0,0,40,44689,0
5310,43,1432,183608,15784,9,6633,5611,12583,4685,16192,0,0,40,44689,0
5311,40,3136,174395,8025,13,22379,6086,19716,41762,32650,0,0,60,44689,1
5312,29,36705,221366,10878,10,16117,2355,12583,41762,32650,0,0,40,44689,0
5313,21,36705,421010,1812,7,22379,6112,19716,41762,32650,0,0,60,44689,0
5314,44,36705,245333,2061,11,16117,8981,12583,4685,32650,0,0,40,44689,0
5315,33,3136,352277,10878,10,22379,5611,19716,41762,32650,3103,0,45,44689,1
5316,38,36705,29874,8025,13,16117,5504,12583,41762,32650,0,0,48,44689,1
5317,29,36705,77322,15784,9,16117,4923,12583,41762,16192,0,0,32,44689,0
5318,34,36705,260560,15784,9,22379,6112,19716,41762,32650,0,0,55,44689,1
5319,27,1695,217848,657,8,22379,5611,19716,41762,32650,0,0,40,44689,1
5320,20,36705,283731,15784,9,16117,6112,12583,41762,32650,0,0,40,44689,0
5321,35,1981,190759,2657,14,16117,5611,12583,41762,32650,0,0,40,44689,0
5322,59,1981,109567,10878,10,22379,6086,19716,41762,32650,0,0,40,44689,1
5323,19,3862,209826,10878,10,16117,1490,7581,41762,16192,0,0,32,44689,0
5324,27,36705,232801,1389,6,6633,3022,1506,41762,16192,0,0,40,44689,0
5325,41,36705,154374,8025,13,22379,6086,19716,41762,32650,0,1887,50,44689,1
5326,35,1695,126738,1601,12,16117,1490,7581,41762,32650,0,0,50,44689,0
5327,26,36705,202156,15784,9,22379,4923,7581,41762,16192,0,0,30,44689,0
5328,32,36705,195447,8025,13,22379,6086,19716,41762,32650,0,0,55,44689,1
5329,23,36705,113301,1812,7,1530,8981,12583,41762,16192,0,0,35,44689,0
5330,23,36705,189203,2061,11,16117,5611,12583,41762,32650,0,0,50,44689,0
5331,21,36705,223019,15784,9,16117,4923,7581,41762,16192,0,0,30,44689,0
5332,58,36705,195878,15784,9,22379,6086,19716,41762,32650,0,0,24,138,0
5333,58,36705,163150,15784,9,1518,242,12583,41762,16192,0,0,28,44689,0
5334,19,3862,139278,15784,9,16117,5504,7581,41762,32650,0,0,20,44689,0
5335,29,36705,196494,10878,10,6633,2072,5125,41762,16192,0,0,36,44689,0
5336,25,1432,303704,1601,12,6633,5611,12583,41762,16192,0,0,40,44689,0
5337,29,36705,304082,1601,12,16117,8981,12583,41762,32650,0,0,40,46,0
5338,18,36705,106943,1812,7,16117,5504,7581,41762,16192,0,0,12,44689,0
5339,23,36705,220993,10878,10,16117,4923,7581,41762,32650,0,0,35,44689,0
5340,52,36705,83984,10878,10,22379,5504,7581,41762,16192,0,0,40,44689,0
5341,23,1981,340605,8025,13,16117,5611,12583,41762,16192,0,0,12,44689,0
5342,18,36705,379710,15784,9,16117,5504,7581,41762,16192,0,0,20,44689,0
5343,39,36705,145933,8025,13,22379,6112,19716,41762,32650,15024,0,55,44689,1
5344,34,3862,208068,756,5,22379,6112,19716,406,32650,0,0,40,88,0
5345,39,36705,172718,10878,10,6633,5504,5125,41762,16192,0,0,40,44689,0
5346,30,36705,53285,2061,11,22379,3022,19716,41762,32650,0,0,40,44689,0
5347,50,36705,139793,10878,10,6633,5611,5125,41762,16192,3418,0,38,44689,0
5348,68,36705,365350,509,3,628,8981,12583,41762,32650,0,0,30,44689,0
5349,32,36705,144064,15784,9,16117,5611,5125,41762,32650,0,0,40,44689,0
5350,29,36705,182676,1389,6,16117,4923,7581,41762,16192,0,0,38,951,0
5351,29,36705,108574,15784,9,6633,4923,12583,41762,16192,0,0,30,44689,0
5352,31,3862,163845,15784,9,6633,4923,5125,41762,16192,0,0,40,44689,0
5353,25,36705,344804,509,3,628,2072,1506,41762,32650,0,0,40,951,0
5354,30,1981,252818,10878,10,16117,8981,12583,41762,16192,0,0,40,44689,0
5355,56,3136,114231,1389,6,1518,4923,5125,41762,16192,0,0,25,44689,0
5356,42,36705,111895,10878,10,22379,6112,19716,41762,32650,0,1887,40,44689,1
5357,52,36705,128814,10878,10,6633,4923,5125,41762,16192,0,0,50,44689,0
5358,37,36705,168941,2657,14,22379,6086,19716,41762,32650,0,0,55,44689,1
5359,27,36705,212578,10878,10,16117,4923,7581,41762,32650,0,1721,20,44689,0
5360,32,36705,251120,10878,10,16117,8981,1506,41762,32650,0,0,40,44689,0
5361,19,36705,192773,15784,9,16117,4923,7581,41762,16192,0,0,24,44689,0
5362,37,1981,180667,15784,9,22379,983,19716,41762,32650,0,0,40,44689,0
5363,46,36705,186172,15784,9,22379,6112,19716,41762,32650,0,0,50,44689,1
5364,33,36705,309590,15784,9,16117,4923,12583,4685,32650,0,0,40,106,0
5365,40,36705,34178,10878,10,6633,6112,5125,41762,32650,0,0,40,44689,1
5366,44,36705,103759,8025,13,22379,1446,19716,41762,32650,0,0,40,44689,1
5367,34,1981,137900,8025,13,16117,8981,12583,41762,16192,0,0,48,44689,1
5368,60,36705,223911,10878,10,628,5611,5125,4685,16192,0,0,40,44689,0
5369,48,36705,55720,10878,10,22379,2355,19716,41762,32650,2407,0,40,44689,0
5370,39,36705,123535,1812,7,22379,4923,19716,406,32650,0,0,40,88,0
5371,24,36705,479296,756,5,16117,5504,7581,41762,32650,0,0,48,44689,0
5372,65,36705,263125,955,4,22379,8981,19716,41762,32650,2290,0,27,44689,0
5373,63,36705,174817,15784,9,22379,8981,19716,41762,32650,0,0,32,44689,0
5374,28,36705,134890,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,1
5375,33,36705,183887,15784,9,22379,6112,19716,4685,32650,0,1902,46,44689,1
5376,28,36705,55360,15784,9,16117,5504,1506,4685,32650,0,0,40,44689,0
5377,34,36705,113211,1601,12,22379,8981,2331,41762,16192,0,0,45,44689,1
5378,25,36705,224203,1812,7,22379,6112,19716,406,32650,0,0,40,44689,0
5379,74,36705,132112,15784,9,22379,8981,19716,41762,32650,0,0,48,44689,0
5380,28,36705,113635,657,8,16117,6112,12583,41762,32650,0,0,40,44689,0
5381,23,36705,52262,2061,11,22379,6112,19716,41762,32650,0,0,40,44689,0
5382,25,3136,202300,10878,10,16117,5611,7581,41762,16192,0,0,40,44689,0
5383,19,36705,307761,15784,9,16117,5504,7581,41762,32650,0,0,15,44689,0
5384,48,36705,324655,8025,13,16117,8981,12583,41762,32650,0,0,40,44689,0
5385,60,36705,23336,2657,14,6633,5504,12583,41762,32650,0,0,50,44689,0
5386,26,36705,206199,1812,7,16117,2355,12583,4685,32650,0,0,40,44689,0
5387,38,1432,365430,15784,9,6633,6112,5125,41762,32650,0,0,40,44689,0
5388,53,36705,42740,10878,10,1530,4923,7581,41762,16192,0,0,39,44689,0
5389,30,36705,160594,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,0
5390,53,1695,202069,10878,10,22379,6086,2331,4685,16192,0,0,30,44689,0
5391,22,36705,142875,1389,6,16117,8981,1506,41762,32650,0,0,40,44689,0
5392,41,1695,60414,8025,13,22379,6086,19716,41762,32650,0,0,99,44689,1
5393,42,36705,340885,15784,9,16117,6112,12583,41762,32650,0,0,50,44689,0
5394,22,36705,194096,8025,13,16117,4923,7581,41762,16192,0,0,20,44689,0
5395,27,1981,222506,8025,13,16117,8981,12583,4685,16192,0,0,60,44689,0
5396,44,36705,55191,834,15,16117,8981,12583,4685,16192,0,0,40,44689,0
5397,58,36705,88572,15784,9,6633,5611,5125,41762,16192,0,0,45,44689,0
5398,28,36705,216757,594,16,16117,8981,7581,41762,32650,0,0,30,44689,0
5399,48,36705,57534,10878,10,22379,3022,19716,41762,32650,0,0,40,44689,0
5400,43,36705,96321,15784,9,22379,8981,19716,41762,32650,0,0,40,44689,1
5401,41,3862,201908,10878,10,22379,6112,19716,41762,32650,0,0,40,44689,0
5402,50,3136,237868,2657,14,22379,8981,19716,41762,32650,0,0,40,44689,0
5403,46,36705,285570,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,0
5404,35,36705,187625,10878,10,22379,5504,2331,41762,16192,0,0,40,44689,1
5405,24,36705,376755,10878,10,16117,4923,5125,41762,16192,0,0,20,44689,0
5406,56,3136,137078,2657,14,22379,8981,19716,41762,32650,0,0,40,44689,0
5407,42,36705,175943,8025,13,16117,5611,7581,41762,16192,0,0,35,44689,0
5408,27,36705,211208,1812,7,1530,5504,12583,41762,32650,0,0,40,44689,0
5409,35,36705,105821,2061,11,22379,5611,19716,41762,32650,0,0,36,44689,0
5410,49,36705,205694,15784,9,16117,4923,7581,41762,16192,0,0,40,182,0
5411,39,36705,148485,10878,10,22379,6112,19716,41762,32650,0,0,50,44689,0
5412,28,36705,142264,2061,11,16117,4923,12583,41762,32650,0,0,40,44689,0
5413,45,3862,125892,15784,9,22379,6086,19716,41762,32650,0,0,50,44689,0
5414,66,36705,250226,15784,9,1518,5504,12583,41762,16192,0,0,16,44689,0
5415,19,36705,300679,10878,10,16117,6112,7581,41762,16192,0,0,40,44689,0
5416,18,36705,112626,10878,10,16117,242,7581,41762,16192,0,0,15,44689,0
5417,47,36705,153883,8025,13,22379,8981,19716,4685,32650,7688,0,45,44689,1
5418,48,36705,103648,2061,11,6633,1446,5125,41762,16192,0,0,41,44689,0
5419,26,1981,162487,8025,13,16117,8981,12583,41762,32650,0,0,20,44689,0
5420,49,3136,331650,2657,14,6633,8981,5125,41762,16192,9562,0,32,44689,1
5421,50,1695,171338,2657,14,22379,5504,19716,41762,32650,15024,0,40,44689,1
5422,47,3862,178319,834,15,22379,8981,19716,41762,32650,0,1902,42,44689,1
5423,30,36705,217460,8025,13,22379,8981,19716,41762,32650,0,0,40,44689,0
5424,44,3862,182653,10878,10,16117,6112,12583,41762,32650,0,0,20,44689,0
5425,70,36705,152837,15784,9,1518,8981,5125,41762,16192,0,0,20,44689,0
5426,47,36705,459189,15784,9,22379,2355,19716,41762,32650,0,0,40,44689,1
5427,52,36705,87858,15784,9,22379,2072,19716,4685,32650,0,0,40,44689,1
5428,32,36705,125279,15784,9,6633,6112,5125,41762,32650,0,0,99,44689,0
5429,39,3862,169542,10878,10,22379,6112,19716,41762,32650,5178,0,40,44689,1
5430,47,36705,363418,8025,13,22379,6086,19716,41762,32650,0,0,45,127,1
5431,42,36705,198282,15784,9,22379,4923,19716,41762,32650,0,0,40,44689,0
5432,33,36705,104620,2657,14,22379,1446,2331,41762,16192,0,0,15,44689,0
5433,29,36705,176137,15784,9,6633,5611,5125,41762,16192,0,0,40,44689,0
5434,27,36705,168347,15784,9,1530,8981,5125,4685,16192,0,0,40,44689,0
5435,40,36705,191814,8025,13,22379,6086,19716,41762,32650,0,1902,40,44689,1
5436,42,3136,150533,2657,14,22379,983,19716,41762,32650,7688,0,35,44689,1
5437,28,36705,115677,10878,10,22379,3022,19716,41762,32650,0,1902,40,44689,1
5438,19,36705,182590,15784,9,16117,4923,7581,41762,16192,0,0,40,44689,0
5439,30,36705,239648,10878,10,16117,3022,5125,1519,32650,0,0,40,28,0
5440,71,36705,139031,15784,9,1518,8981,12583,41762,16192,0,0,40,44689,0
5441,53,1432,141340,15784,9,22379,2355,19716,41762,32650,0,0,40,44689,1
5442,64,36705,170645,509,3,22379,3022,19716,41762,32650,2105,0,40,44689,0
5443,44,3136,241506,2657,14,6633,8981,5125,41762,16192,0,0,50,44689,0
5444,72,36705,163921,10878,10,1518,5611,5125,4685,16192,0,0,20,44689,0
5445,64,3862,104958,955,4,22379,6112,19716,41762,32650,0,0,70,44689,0
5446,51,36705,144284,15784,9,22379,2355,19716,41762,32650,0,0,40,44689,0
5447,51,3862,181139,10878,10,22379,5504,19716,41762,32650,0,0,40,44689,1
5448,55,36705,209962,15784,9,22379,5504,19716,41762,32650,0,0,35,44689,0
5449,34,36705,87218,8025,13,22379,8981,19716,41762,32650,0,0,45,44689,1
5450,36,36705,182189,10878,10,16117,6112,12583,41762,32650,0,0,40,44689,0
5451,20,36705,196337,10878,10,16117,5504,7581,41762,32650,0,0,35,44689,0
5452,25,36705,238605,15784,9,16117,5504,7581,41762,16192,0,0,25,44689,0
5453,40,36705,106501,15784,9,22379,2355,19716,41762,32650,2829,0,50,44689,0
5454,24,36705,172169,15784,9,22379,2072,19716,41762,32650,0,0,50,44689,0
5455,39,36705,242922,15784,9,16117,1446,12583,4685,32650,0,0,35,44689,0
5456,56,36705,257555,2657,14,22379,8981,19716,41762,32650,0,0,40,44689,1
5457,25,36705,192302,8025,13,16117,6086,12583,41762,16192,0,0,60,44689,0
5458,38,1695,115487,10878,10,6633,6086,12583,41762,32650,0,0,45,44689,0
5459,22,36705,70160,10878,10,16117,2072,12583,41762,32650,0,0,40,44689,0
5460,29,36705,410351,1601,12,22379,6112,19716,41762,32650,0,0,43,44689,0
5461,25,36705,236421,657,8,16117,4923,7581,4685,32650,0,0,40,44689,0
5462,36,36705,196662,10878,10,16117,2355,12583,41762,32650,0,0,50,184,0
5463,50,3862,203004,15784,9,6633,6086,12583,41762,16192,99999,0,60,44689,1
5464,22,36705,200819,15784,9,22379,2355,19716,41762,32650,0,0,40,44689,0
5465,19,36705,222866,1389,6,16117,1490,1506,41762,32650,0,0,40,44689,0
5466,20,36705,204160,10878,10,16117,5504,7581,41762,16192,0,0,12,44689,0
5467,54,36705,141707,2657,14,22379,8981,19716,4685,32650,0,0,40,44689,1
5468,32,36705,123157,8025,13,22379,1446,19716,41762,32650,0,0,30,44689,0
5469,28,36705,219863,1601,12,22379,3022,19716,41762,32650,0,0,40,44689,0
5470,44,36705,29841,15784,9,6633,8981,5125,41762,16192,0,0,50,44689,0
5471,59,36705,35723,8025,13,22379,1490,19716,41762,32650,99999,0,40,44689,1
5472,52,36705,163948,756,5,22379,1490,19716,41762,32650,0,0,60,44689,1
5473,19,36705,255117,10878,10,16117,8981,12583,41762,16192,0,0,30,44689,0
5474,39,36705,100032,15784,9,22379,983,2331,41762,16192,0,0,15,44689,1
5475,22,36705,33087,15784,9,22379,3022,19716,41762,32650,0,0,45,44689,0
5476,24,36705,324469,10878,10,16117,8981,12583,41762,16192,0,0,38,44689,0
5477,57,36705,337001,2657,14,22379,6086,19716,41762,32650,0,0,45,44689,1
5478,18,36705,151747,1812,7,16117,4923,7581,41762,32650,0,0,40,44689,0
5479,31,3136,85057,10878,10,22379,5611,2331,470,16192,0,0,40,44689,1
5480,25,36705,257910,8025,13,16117,8981,12583,41762,32650,0,0,45,44689,0
5481,37,36705,94331,657,8,6633,3022,5125,41762,16192,0,0,40,44689,0
5482,26,36705,250261,247,2,16117,2072,12583,41762,32650,0,0,55,951,0
5483,32,36705,97359,15784,9,16117,6112,7581,41762,32650,0,0,40,44689,0
5484,53,1981,121294,955,4,628,4923,5125,41762,16192,0,0,45,87,0
5485,49,1695,211020,594,16,22379,8981,19716,41762,32650,15024,0,50,44689,1
5486,34,36705,165295,955,4,1530,8981,5125,41762,16192,0,0,40,951,0
5487,65,1695,116057,15784,9,6633,5504,12583,41762,16192,6723,0,40,44689,0
5488,52,36705,469005,8025,13,6633,6086,12583,41762,32650,0,0,40,951,0
5489,30,3136,197886,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,0
5490,40,36705,379917,2061,11,16117,2355,12583,41762,32650,0,0,32,44689,0
5491,28,36705,30912,1601,12,16117,3022,12583,41762,32650,0,0,40,44689,0
5492,28,36705,206889,15784,9,6633,6112,12583,41762,32650,0,0,40,44689,0
5493,45,3862,87490,834,15,22379,8981,19716,41762,32650,0,1977,50,44689,1
5494,40,3136,241851,834,15,22379,6086,19716,41762,32650,0,0,50,44689,1
5495,42,36705,155899,1601,12,22379,5504,19716,41762,32650,0,0,45,44689,0
5496,25,1432,253135,8025,13,16117,6086,12583,41762,16192,0,0,40,44689,0
5497,77,3136,120408,10878,10,22379,983,19716,41762,32650,0,0,20,44689,0
5498,64,36705,77884,2061,11,22379,5504,19716,1519,32650,0,0,40,295,0
5499,43,36705,162887,10878,10,22379,6086,19716,4685,32650,0,0,40,44689,1
5500,30,36705,154843,2657,14,16117,8981,12583,41762,32650,0,0,40,151,0
5501,43,3136,115511,10878,10,22379,1490,19716,41762,32650,0,2002,40,44689,0
5502,40,36705,121492,10878,10,16117,3022,12583,4685,32650,0,0,48,44689,0
5503,31,36705,103596,15784,9,22379,5504,19716,41762,32650,0,0,55,44689,1
5504,25,36705,457070,955,4,6633,6112,7581,41762,32650,0,0,45,44689,0
5505,19,36705,73461,15784,9,16117,1446,12583,4685,32650,0,0,40,44689,0
5506,41,1695,153078,15784,9,22379,6086,19716,1519,32650,0,1887,70,115,1
5507,51,36705,194788,1389,6,6633,5611,1506,41762,16192,0,0,30,44689,0
5508,31,3862,203181,1389,6,22379,6112,19716,41762,32650,0,0,35,44689,0
5509,35,36705,230279,15784,9,16117,3022,5125,41762,16192,0,0,40,44689,0
5510,52,36705,89041,8025,13,22379,5504,19716,41762,32650,0,0,40,44689,1
5511,41,1981,92717,10878,10,16117,5611,5125,4685,16192,0,1504,40,44689,0
5512,27,36705,257033,15784,9,16117,2072,12583,4685,32650,0,0,60,44689,0
5513,40,36705,145166,15784,9,22379,6112,19716,41762,32650,4064,0,40,44689,0
5514,38,36705,20308,15784,9,22379,5611,19716,41762,32650,0,0,40,44689,1
5515,34,36705,203784,1812,7,22379,8981,19716,41762,32650,0,0,40,44689,0
5516,27,36705,38353,15784,9,6633,6112,12583,41762,32650,0,0,40,44689,0
5517,25,36705,133373,8025,13,16117,5504,7581,41762,32650,0,0,40,44689,1
5518,60,36705,167978,15784,9,16117,8981,12583,41762,16192,0,0,40,44689,0
5519,20,36705,166302,15784,9,16117,5504,7581,41762,16192,0,0,20,44689,0
5520,17,36705,333304,15784,9,16117,4923,7581,41762,16192,0,0,40,44689,0
5521,31,3136,265706,8025,13,16117,983,12583,41762,32650,4650,0,40,44689,0
5522,65,3862,111916,834,15,22379,6086,19716,41762,32650,0,0,10,44689,1
5523,62,1981,213700,594,16,6633,8981,12583,41762,32650,0,0,50,44689,0
5524,39,36705,276559,2657,14,16117,8981,12583,41762,32650,0,2444,45,44689,1
5525,36,36705,36989,10878,10,22379,5504,19716,41762,32650,0,0,40,44689,0
